sup_tot,sup_cub,ambientes,dormitorios,expensas,precio,precio_moneda,ubicación,lat,lon,fecha,href,inm_tipo
50.0,46.0,2.0,1.0,6400.0,82000,U$S,"Guayaquil 25, Caballito",-34.619379200000004,-58.428666899999996,2021-08-21T09:04:26.000Z,https://departamento.mercadolibre.com.ar/MLA-935292306-vendo-2-amb-paternal-metrobus-financio-_JM#position=26&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
41.0,41.0,2.0,1.0,11000.0,29500,$,"Esmeralda Al 800, Retiro",-34.5983958,-58.378229299999994,2021-08-31T19:24:14.000Z,https://departamento.mercadolibre.com.ar/MLA-1100677841-alquiler-de-departamento-2-ambientes-en-retiro-capital-federal-2012-_JM#position=27&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
30.0,30.0,2.0,1.0,6900.0,28500,$,"Diaz Velez, Avda Al 5400, Caballito",-34.6080445,-58.4434581,2021-09-07T12:38:08.000Z,https://departamento.mercadolibre.com.ar/MLA-1102051365-departamento-caballito-_JM#position=28&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
38.0,38.0,2.0,1.0,5200.0,32000,$,"Viamonte 2100, Barrio Norte",-34.6010742,-58.3971682,2021-09-20T15:05:27.000Z,https://departamento.mercadolibre.com.ar/MLA-1104111806-2-ambientes-lateral-cbalcon-viamonte-2000-barrio-norte-_JM#position=29&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
32.0,32.0,1.0,1.0,,41000,$,"Tucuman  1711, San Nicolás",-34.6018455,-58.3915461,2021-09-21T11:34:00.000Z,https://departamento.mercadolibre.com.ar/MLA-1104282645-amueblado-frente-luminoso-ideal-estudiante-internet-tv--_JM#position=30&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
44.0,40.0,2.0,1.0,,35000,$,"Aranguren 2976, Flores",-34.6255911,-58.4732549,2021-09-26T00:13:11.000Z,https://departamento.mercadolibre.com.ar/MLA-1105300189-depto-2-ambientes-flores-frente-con-balcon-en-alquiler-_JM#position=31&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
84.0,84.0,3.0,2.0,11500.0,70000,$,"Echeverria Al 2700. Entre Moldes Y Vidal, Belgrano",-34.564588799999996,-58.4588402,2021-06-18T20:23:01.000Z,https://departamento.mercadolibre.com.ar/MLA-926268066-alquiler-dpto-3-amb-cdep-a-una-cuadra-de-av-cabildo-_JM#position=32&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
150.0,120.0,3.0,2.0,,55000,$,"Chilavert 6309, Villa Lugano",-34.685264200000006,-58.47522729999999,2021-07-24T03:07:53.000Z,https://departamento.mercadolibre.com.ar/MLA-930714130-unicamente-uso-comercial-dueno-alquila-dto-3-amb-lugano-_JM#position=33&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
250.0,250.0,4.0,3.0,0.0,6000,U$S,"Alvear Tower Puerto Madero, Puerto Madero",-34.612215500000005,-58.360230099999995,2021-05-05T17:46:16.000Z,https://departamento.mercadolibre.com.ar/MLA-919285280-alquiler-departamento-3-dormitorios-alvear-tower-puerto-madero-_JM#position=34&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
63.0,63.0,4.0,3.0,10500.0,60000,$,"11 De Septiembre Al 2200, Belgrano",-34.562084399999996,-58.456686399999995,2021-09-24T18:05:57.000Z,https://departamento.mercadolibre.com.ar/MLA-1105087089-departamento-belgrano-_JM#position=35&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
55.0,55.0,3.0,2.0,6720.0,48000,$,"Diaz Velez, Av. 4200, Almagro",-34.608683,-58.427507999999996,2021-09-28T13:16:07.000Z,https://departamento.mercadolibre.com.ar/MLA-1105634877-departamento-en-alquiler-ubicado-en-almagro-capital-federal-buenos-aires-_JM#position=36&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
29.0,25.0,2.0,1.0,4000.0,28000,$,"Don Bosco Al 3700, Almagro",-34.6127278,-58.41835129999999,2021-09-07T12:41:15.000Z,https://departamento.mercadolibre.com.ar/MLA-1102045080-departamento-almagro-_JM#position=37&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
24.0,24.0,1.0,,0.0,30000,$,Av Corrientes Al 1900,-34.6031463,-58.3745634,2021-08-29T00:29:59.000Z,https://departamento.mercadolibre.com.ar/MLA-1100331814-departamento-microcentro-_JM#position=38&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
27.0,26.0,1.0,,5700.0,22000,$,"Anchorena Al 1200, Barrio Norte",-34.5952783,-58.406547399999994,2021-09-30T19:28:52.000Z,https://departamento.mercadolibre.com.ar/MLA-1106151890-departamento-barrio-norte-_JM#position=39&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
36.0,3.0,1.0,,5300.0,36000,$,"Paraguay 5141, Palermo Hollywood",-34.579838200000005,-58.43032049999999,2021-09-28T16:22:38.000Z,https://departamento.mercadolibre.com.ar/MLA-1105670663-alquiler-monoambiente-en-paraguay-5100-palermo-hollywood-_JM#position=40&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
32.0,32.0,2.0,1.0,5500.0,28000,$,"Lavalleja Al 200, Villa Crespo",-34.601982299999996,-58.4359384,2021-09-23T13:00:16.000Z,https://departamento.mercadolibre.com.ar/MLA-1104662740-departamento-villa-crespo-_JM#position=41&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
35.0,35.0,2.0,1.0,7000.0,30000,$,"Humahuaca Al 4600, Almagro",-34.600867,-58.43059079999999,2021-10-04T15:06:00.000Z,https://departamento.mercadolibre.com.ar/MLA-1106532591-departamento-almagro-_JM#position=42&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
54.0,50.0,2.0,1.0,9000.0,65000,$,"Roosevelt Sn, Belgrano",-34.56025770000001,-58.465216299999994,2021-09-02T13:47:44.000Z,https://departamento.mercadolibre.com.ar/MLA-1101049123-departamento-tipo-duplex-frente-con-orientacion-norte-_JM#position=43&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
71.0,63.0,4.0,3.0,10200.0,75000,$,"Blanco Encalada 2350, Belgrano",-34.5589615,-58.4584644,2021-09-11T23:11:25.000Z,https://departamento.mercadolibre.com.ar/MLA-1102894683-alquiler-4-amb-con-balcon-corrido-a-la-calle-_JM#position=44&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
53.0,47.0,2.0,1.0,5000.0,37500,$,"Blanco Encalada 2380, Belgrano",-34.5592297,-58.458812,2021-10-08T20:38:07.000Z,https://departamento.mercadolibre.com.ar/MLA-1107529904-excelente-depto2-amb-al-frente-cocina-independiente--_JM#position=45&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
92.0,90.0,4.0,3.0,23000.0,80000,$,"Laprida 1411, Recoleta",-34.5924367,-58.4058372,2021-10-01T11:47:52.000Z,https://departamento.mercadolibre.com.ar/MLA-1106231130-depto-4-ambientes-dependencia-_JM#position=46&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
35.0,35.0,2.0,1.0,7000.0,27000,$,"Esparza Al 100, Balvanera",-34.612353399999996,-58.41294179999999,2021-10-01T19:05:33.000Z,https://departamento.mercadolibre.com.ar/MLA-1106288587-departamento-balvanera-_JM#position=47&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
49.0,49.0,2.0,1.0,7500.0,35000,$,"Maipú 971, Retiro",-34.596762,-58.376762,2021-09-14T00:36:40.000Z,https://departamento.mercadolibre.com.ar/MLA-1103176907-departamento-2-amb-zona-plaza-san-martin-retiro-_JM#position=48&search_layout=grid&type=item&tracking_id=80ca92fd-8d70-4f33-9ae3-b3ea7c2f8b5c,depto
59.0,59.0,2.0,1.0,5900.0,38000,$,"Serrano Al 400, Villa Crespo",-34.5964485,-58.4429145,2021-08-20T12:23:23.000Z,https://departamento.mercadolibre.com.ar/MLA-935165614-departamento-villa-crespo-_JM#position=1&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
44.0,40.0,1.0,,3800.0,55000,$,"Independencia 3969, Caballito",-34.621238700000006,-58.421749899999995,2021-10-09T01:57:00.000Z,https://departamento.mercadolibre.com.ar/MLA-1107538500-1-ambiente-divisible-lujo-aire-bano-porcrlanato-balcon-_JM#position=2&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
103.0,103.0,4.0,3.0,25000.0,130000,$,"Alquiler Semipiso Estilo Frances, 3 Dormitorios, Recoleta, Patio Bullrich, Recoleta",-34.587382500000004,-58.3972762,2021-08-25T20:11:28.000Z,https://departamento.mercadolibre.com.ar/MLA-935892481-alquiler-semipiso-estilo-frances-3-dormitorios-recoleta-patio-bullrich-_JM#position=3&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
44.0,44.0,2.0,1.0,5000.0,35000,$,"Frias, Eustoquio Al 300, Villa Crespo",-34.6020861,-58.4343586,2021-08-28T13:01:05.000Z,https://departamento.mercadolibre.com.ar/MLA-1100262133-departamento-villa-crespo-_JM#position=4&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
67.0,67.0,3.0,2.0,12000.0,148000,U$S,"Vera 918, Villa Crespo",-34.5952582,-58.44138670000001,2021-08-24T19:59:51.000Z,https://departamento.mercadolibre.com.ar/MLA-935714337-dueno-vende-3-ambientes-a-nuevo-palermo-queen-_JM#position=5&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
52.0,48.0,2.0,1.0,1.0,68000,$,"San Nicolas 2480, Villa del Parque",-34.6098561,-58.498231700000005,2021-09-28T17:42:20.000Z,https://departamento.mercadolibre.com.ar/MLA-1105710425-alquilo-departamento-2-ambientes-a-estrenar-cochera-_JM#position=6&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
59.0,52.0,3.0,2.0,9.0,47000,$,"Yerbal 2646, Flores",-34.6287204,-58.466612600000005,2021-10-11T22:59:25.000Z,https://departamento.mercadolibre.com.ar/MLA-1107753709-hermoso-departamento-3-ambientes-luminoso-con-amenities-_JM#position=7&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
44.0,44.0,2.0,1.0,2900.0,49000,$,"Combatientes De Malvinas  3900, Villa Urquiza",-34.57448370000001,-58.480258299999996,2021-10-12T12:02:14.000Z,https://departamento.mercadolibre.com.ar/MLA-1107769615-dueno-alquila-departamento-de-2-ambientes-en-villa-urquiza-_JM#position=8&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
82.0,82.0,3.0,2.0,9600.0,79000,$,"Av. Pueyrredon   2400 8°, Recoleta",-34.5859909,-58.39467239999999,2021-05-01T20:59:14.000Z,https://departamento.mercadolibre.com.ar/MLA-918766949-alquiler-de-departamento-de-3-ambientes-en-recoleta-_JM#position=9&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
76.0,70.0,3.0,2.0,18000.0,55000,$,"Lambare Al 1100, Almagro",-34.61144470000001,-58.420993599999996,2021-09-03T14:46:49.000Z,https://departamento.mercadolibre.com.ar/MLA-1101285025-departamento-almagro-_JM#position=10&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
51.0,42.0,2.0,1.0,7500.0,49000,$,"Segui 4676, Palermo",-34.573353999999995,-58.4222591,2021-09-03T17:31:38.000Z,https://departamento.mercadolibre.com.ar/MLA-1101322271-dueno-excelente-dpto-recicladouna-cuadra-de-av-libertador-_JM#position=11&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
38.0,38.0,2.0,1.0,,35000,$,"Cordoba 2100, Barrio Norte",-34.5998882,-58.3970581,2021-10-07T15:26:58.000Z,https://departamento.mercadolibre.com.ar/MLA-1107295997-depto-2-ambientes-cordoba-y-junin-facultades-caba-_JM#position=12&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
21.0,21.0,1.0,,6000.0,26000,$,"Godoy Cruz Al 2700, Palermo",-34.5779164,-58.424480200000005,2021-08-05T19:03:49.000Z,https://departamento.mercadolibre.com.ar/MLA-932950908-departamento-palermo-alquiler-1-ambiente-amoblado--_JM#position=13&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
43.0,40.0,2.0,1.0,5850.0,45000,$,"Aguilar  2300 18°, Belgrano",-34.568718,-58.446769700000004,2021-09-11T14:30:05.000Z,https://departamento.mercadolibre.com.ar/MLA-1102829875-2-amb-piso-muy-alto-con-vista-al-rio-living-dorm-cocin-_JM#position=14&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
35.0,32.0,1.0,,6000.0,65000,$,Torre Bellini Esmeralda,-34.5973721,-58.3787667,2021-01-29T00:03:03.000Z,https://departamento.mercadolibre.com.ar/MLA-906214459-torre-bellini-esmeralda-piso-45-espectacular-monoambiente-amoblado-_JM#position=15&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
45.0,42.0,2.0,1.0,14000.0,45000,$,"Fray Justo Santa María De Oro 2600, Palermo",-34.578139799999995,-58.4234649,2021-09-14T17:41:22.000Z,https://departamento.mercadolibre.com.ar/MLA-1103245803-2-ambientes-con-balcon-oro-2600-palermo-_JM#position=16&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
27.0,27.0,1.0,1.0,,42000,$,"Esmeralda 933, Retiro",-34.597154100000004,-58.37818370000001,2021-09-03T14:50:59.000Z,https://departamento.mercadolibre.com.ar/MLA-1101275116-alq-temporal-monoambiente-amoblado-le-petit-hotel-_JM#position=17&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
87.0,79.0,3.0,2.0,9300.0,42000,$,"Nazca  400 3°, Flores",-34.6270294,-58.471149399999995,2021-10-11T22:43:37.000Z,https://departamento.mercadolibre.com.ar/MLA-1107734172-3-amb-con-dependencia-y-cochera-flores-_JM#position=18&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
126.0,113.0,3.0,2.0,40000.0,1999,U$S,"Cerviño Al 4600, Palermo Nuevo",-34.5755817,-58.4222709,2021-07-07T16:27:36.000Z,https://departamento.mercadolibre.com.ar/MLA-1100050302-alquiler-departamento-palermo-nuevo-amenities-2-cocheras-_JM#position=19&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
32.0,30.0,1.0,1.0,,37000,$,"Av. Independencia 2057, Balvanera",-34.6182299,-58.3954421,2021-09-12T21:40:52.000Z,https://departamento.mercadolibre.com.ar/MLA-1102997903-monoambiente-cocina-incorporada-amplio-balcon-vista-abierta-_JM#position=20&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
90.0,82.0,4.0,3.0,6750.0,75000,$,"Padilla 361, Villa Crespo",-34.60236389999999,-58.4400618,2021-08-23T21:42:02.000Z,https://departamento.mercadolibre.com.ar/MLA-935572483-departamento-4-ambientes-al-frente-con-balcon-_JM#position=21&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
50.0,45.0,2.0,1.0,6380.0,55000,$,"Mendoza 5600, Villa Urquiza",-34.579958000000005,-58.488831999999995,2021-10-07T14:33:34.000Z,https://departamento.mercadolibre.com.ar/MLA-1107146302-departamento-semipiso-en-alquiler-ubicado-en-villa-urquiza-capital-federal-_JM#position=22&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
34.0,31.0,2.0,1.0,8000.0,30000,$,"Peña  2400 11°, Barrio Norte",-34.589962,-58.3986092,2021-09-21T10:43:35.000Z,https://departamento.mercadolibre.com.ar/MLA-1104269450-2949id-alquiler-3426-m2-un-ambiente-con-balcon-y-luz-10-_JM#position=23&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
36.0,33.0,1.0,,5800.0,28000,$,"Gallardo Angel, Avda. Al 100, Almagro",-34.6032428,-58.434763100000005,2021-09-22T20:50:28.000Z,https://departamento.mercadolibre.com.ar/MLA-1104628102-departamento-almagro-_JM#position=24&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
72.0,69.0,4.0,3.0,16800.0,60000,$,"Anibal Troilo 975, Almagro",-34.6026869,-58.431886999999996,2021-09-22T04:35:20.000Z,https://departamento.mercadolibre.com.ar/MLA-1104533225-semipiso-muy-luminoso-de-4-amb-en-excelente-ubicacion-_JM#position=25&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
17.0,17.0,1.0,,1458.0,22000,$,"Yerbal  600 3°, Caballito",-34.618446399999996,-58.44028470000001,2021-08-27T17:14:35.000Z,https://departamento.mercadolibre.com.ar/MLA-1100144294-alquiler-monoambiente-bajas-expensas-caballito-_JM#position=26&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
100.0,100.0,5.0,2.0,18000.0,128000,$,"Parera 36, Recoleta",-34.591947,-58.3868965,2021-08-28T23:43:28.000Z,https://departamento.mercadolibre.com.ar/MLA-1100330533-departamento-de-gran-categoria-en-la-mejor-calle-de-recoleta-_JM#position=27&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
69.0,62.0,2.0,1.0,,58000,$,"Andonaegui 3500, Villa Urquiza",-34.566152200000005,-58.4981784,2021-09-27T23:14:48.000Z,https://departamento.mercadolibre.com.ar/MLA-1105514186-ph-alquiler-sexpensas-entrada-independiente-amplio-luminoso-_JM#position=28&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
65.0,50.0,2.0,1.0,11000.0,60000,$,"Monroe 2270, Belgrano",-34.557561299999996,-58.45852270000001,2021-10-07T13:32:07.000Z,https://departamento.mercadolibre.com.ar/MLA-1107077763-2-ambientes-alquiler-dueno-directo-belgrano-amplio-patio-_JM#position=29&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
52.0,47.0,2.0,1.0,14533.0,49000,$,"Soldado De La Independencia  1300 5°, Belgrano",-34.56401279999999,-58.44053710000001,2021-09-24T14:08:50.000Z,https://departamento.mercadolibre.com.ar/MLA-1104968416-excel-2-amb-amplio-a-pulmon-apto-profesional-sum-solarium-_JM#position=30&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
83.0,80.0,3.0,2.0,8600.0,60000,$,"Naon 2400, Villa Urquiza",-34.5674374,-58.47281360000001,2021-09-14T11:53:41.000Z,https://departamento.mercadolibre.com.ar/MLA-1103280335-alquiler-3-ambientes-villa-urquiza-coghlan-_JM#position=31&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
60.0,55.0,3.0,2.0,10000.0,46000,$,"Estado De Israel Al 4500, Villa Crespo",-34.5995107,-58.43020309999999,2021-09-20T17:42:02.000Z,https://departamento.mercadolibre.com.ar/MLA-1104166191-departamento-villa-crespo-_JM#position=32&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
36.0,30.0,1.0,1.0,4500.0,35000,$,"Muñiz 783, Almagro",-34.623129,-58.42652879999999,2021-10-09T00:20:21.000Z,https://departamento.mercadolibre.com.ar/MLA-1107570457-excepcional-monoambiente-parcialmente-equipado-_JM#position=33&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
75.0,69.0,3.0,2.0,16000.0,90000,$,"Tagle  2500 4°, Recoleta",-34.584201799999995,-58.400482200000006,2021-09-30T13:59:19.000Z,https://departamento.mercadolibre.com.ar/MLA-1106068750-alquiler-apto-profesionalconsultorio-medico-etc-3-amb-_JM#position=34&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
43.0,40.0,3.0,2.0,,45000,$,"Virrey Del Pino 2625, Belgrano",-34.5676477,-58.4552176,2021-08-19T14:13:41.000Z,https://departamento.mercadolibre.com.ar/MLA-934978424-depto-3-amb-chico-impecable-luminoso-coc-off-lav-incorp-_JM#position=35&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
44.0,40.0,1.0,,7800.0,33000,$,Gallo Al 500,-34.6027955,-58.4130331,2021-09-11T12:52:13.000Z,https://departamento.mercadolibre.com.ar/MLA-1102866868-departamento-abasto-_JM#position=36&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
49.0,49.0,2.0,,,28000,$,"M.t. De Alvear  1381, Recoleta",-34.5970734,-58.386555,2021-10-05T13:05:42.000Z,https://departamento.mercadolibre.com.ar/MLA-1106688227-dueno-directo-alquila-o-vende-consultoriooficina-recoleta-_JM#position=37&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
50.0,50.0,2.0,1.0,,53000,$,"Terrada 2354, Villa del Parque",-34.6077646,-58.482824,2021-10-10T09:36:29.000Z,https://departamento.mercadolibre.com.ar/MLA-1107623386-alquiler-departamento-2-ambientes-a-estrenar-con-patio-_JM#position=38&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
51.0,43.0,2.0,1.0,3550.0,48000,$,"Plaza 4455, Saavedra",-34.5506604,-58.4891698,2021-10-03T23:17:16.000Z,https://departamento.mercadolibre.com.ar/MLA-1106437157-dueno-sin-comision-dto-2-amb-moderno-1-piso-por-ascensor-_JM#position=39&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
50.0,50.0,2.0,1.0,3000.0,40000,$,"Venezuela 980, Monserrat",-34.6142179,-58.3800926,2021-08-20T21:03:57.000Z,https://departamento.mercadolibre.com.ar/MLA-935251751-2-amb-grandes-bajas-expensas-monserrat-san-telmo-san-crist-_JM#position=40&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
80.0,44.0,3.0,2.0,,80000,$,"Pringles 727, Almagro",-34.6037903,-58.427078,2021-09-24T23:16:55.000Z,https://departamento.mercadolibre.com.ar/MLA-1105153254-alq-dto-de-3-ambientes-con-patio-terraza-muy-luminoso-_JM#position=41&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
133.0,130.0,5.0,3.0,20000.0,110000,$,"Esmeralda Al 1200, Barrio Norte",-34.5936094,-58.3786455,2021-09-27T13:58:15.000Z,https://departamento.mercadolibre.com.ar/MLA-1105412426-alquiler-departamento-5-ambientes-piso-alto-muy-luminoso-baulera-plaza-san-martin-_JM#position=42&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
42.0,42.0,2.0,1.0,4400.0,37900,$,"Hualfin 1100, Caballito",-34.624114500000005,-58.4432709,2021-10-04T14:24:36.000Z,https://departamento.mercadolibre.com.ar/MLA-1106487619-departamento-alquiler-2-ambientes-caballito-acepta-mascota-_JM#position=43&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
303.0,303.0,5.0,4.0,90000.0,7000,U$S,"Martha Salotti Al Al 500, Puerto Madero",-34.6139869,-58.3617792,2021-05-19T14:56:37.000Z,https://departamento.mercadolibre.com.ar/MLA-921498515-duplex-premium-4-suites-_JM#position=44&search_layout=grid&type=item&tracking_id=ad0c7707-081c-441f-b29e-66dd1ec73a8e,depto
